t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
4.929999999999999716e+00,4.066599740186587764e-01,4.257815006275850189e-01,4.916210492717927316e-01,4.575249274080330775e-01,4.309781618381328117e-01,4.326841661944252904e-01,4.679226551938827083e-01,4.183956922095019570e-01,4.380033525473476796e-01,4.301869988796371280e-01,4.403126521520083769e-01,4.541010020760192778e-01,4.306839361365339958e-01,4.437937869668499569e-01,4.464121270804475294e-01,9.722555362065939122e-02,7.902629476674974396e-02,9.309356714363922758e-02,8.970856886778040551e-02,8.872044638057814681e-02,9.104398502626091794e-02,9.070328851762944622e-02,8.678510477650444588e-02,9.277826463072938457e-02,7.864778506054995177e-02,9.385504469021269114e-02,9.751804463293224645e-02,8.494967074490598902e-02,9.214184236513506265e-02,9.214252923020398167e-02
4.940000000000000391e+00,4.076323320544694151e-01,4.265717122054064614e-01,4.925519097221944809e-01,4.584221656247650101e-01,4.318649691218568454e-01,4.335948459877939087e-01,4.688296665176572842e-01,4.192648388699686812e-01,4.389298791126455823e-01,4.309730083590928018e-01,4.412521450925129818e-01,4.550757163272158290e-01,4.315331593235932628e-01,4.447157402915004054e-01,4.473332999655808551e-01,9.722092495075017327e-02,7.902971535386849045e-02,9.309550706107051765e-02,8.970246133191325799e-02,8.873785055668254040e-02,9.103286233457685839e-02,9.069931461515350068e-02,8.676043794169704948e-02,9.280625862287056327e-02,7.865466342602572825e-02,9.383296726911845298e-02,9.753290766575438420e-02,8.495393661780528682e-02,9.212999130755136767e-02,9.214979765654174315e-02
4.950000000000000178e+00,4.086047067151422629e-01,4.273619296872794848e-01,4.934827445871273199e-01,4.593194303538672973e-01,4.327517379294206212e-01,4.345055371684221068e-01,4.697366613871243879e-01,4.201342468925715057e-01,4.398561625449290968e-01,4.317589115483401740e-01,4.421918069690632946e-01,4.560503684410611713e-01,4.323823189033247916e-01,4.456377969498252489e-01,4.482544339383517373e-01,9.721573383570518423e-02,7.903331915408819131e-02,9.309788925950789051e-02,8.969517955982987678e-02,8.875751116622040970e-02,9.102067826590597155e-02,9.069454418266852114e-02,8.673245013746347376e-02,9.283831158289226892e-02,7.866257206881406561e-02,9.380812233841791248e-02,9.754947992342440088e-02,8.495898722014444404e-02,9.211643620991583070e-02,9.215796443128877746e-02
4.959999999999999964e+00,4.095770838150137316e-01,4.281521635095029699e-01,4.944135623637238020e-01,4.602166959899230969e-01,4.336385410922899419e-01,4.354161933898556547e-01,4.706436482286075473e-01,4.210036602013908502e-01,4.407824469741973838e-01,4.325448009793140813e-01,4.431314529298238103e-01,4.570250492077794213e-01,4.332314683156844870e-01,4.465598527675303520e-01,4.491755779656207981e-01,9.721059678642772484e-02,7.903698937283364090e-02,9.310019607223497806e-02,8.968752471386300107e-02,8.877800713611649908e-02,9.100804115926391935e-02,9.068980622415592774e-02,8.670143187376870564e-02,9.287332860488188568e-02,7.867157670140044468e-02,9.378114592263663007e-02,9.756707482520161900e-02,8.496472423703305132e-02,9.210161765153722369e-02,9.216669441376183769e-02
4.969999999999999751e+00,4.105494520505408307e-01,4.289424227991073812e-01,4.953443694021083532e-01,4.611139407906303944e-01,4.345254413153516460e-01,4.363267744537822068e-01,4.715506355223545998e-01,4.218728522134930214e-01,4.417089474232387403e-01,4.333307587493392399e-01,4.440709200261582223e-01,4.579998381468236568e-01,4.340806548396577980e-01,4.474818159669591289e-01,4.500967749944684293e-01,9.720605345959364152e-02,7.904062413702719891e-02,9.310197305892120578e-02,8.968019488925184357e-02,8.879809363014264101e-02,9.099548756091754842e-02,9.068581476248126216e-02,8.666769769064591733e-02,9.291030323217906728e-02,7.868171104499159518e-02,9.375263318137114221e-02,9.758507693011705952e-02,8.497104916191008939e-02,9.208594225949898182e-02,9.217568603544211425e-02
4.980000000000000426e+00,4.115218030003019445e-01,4.297327153738547678e-01,4.962751699053972176e-01,4.620111468768022811e-01,4.354124911769137185e-01,4.372372463100312467e-01,4.724576318025376920e-01,4.227416258389305459e-01,4.426358498076309322e-01,4.341168565211304120e-01,4.450100672126295343e-01,4.589748035068760279e-01,4.349299195932597173e-01,4.484036071670925439e-01,4.510180619521951817e-01,9.720256665765142357e-02,7.904413649508874873e-02,9.310282900562190378e-02,8.967378511414217379e-02,8.881670204891774223e-02,9.098348222438482069e-02,9.068316883939411821e-02,8.663158615819653574e-02,9.294831745737580642e-02,7.869297682951556516e-02,9.372313840928907236e-02,9.760294193697351128e-02,8.497786329654398452e-02,9.206978270865928682e-02,9.218467129997537368e-02
4.990000000000000213e+00,4.124941311249960552e-01,4.305230477422385960e-01,4.972059659296981793e-01,4.629083002323665097e-01,4.362997331287047920e-01,4.381475810565740869e-01,4.733646456572529471e-01,4.236098134807418369e-01,4.435633109357404735e-01,4.349031555227920731e-01,4.459487753469998372e-01,4.599500022658473131e-01,4.357792975335344487e-01,4.493251593835489444e-01,4.519394697463211541e-01,9.720052232882210597e-02,7.904745441693571129e-02,9.310243592477822350e-02,8.966878734958624864e-02,8.883294002990778371e-02,9.097241811043489668e-02,9.068235251552823895e-02,8.659345987659017307e-02,9.298654172231635151e-02,7.870534379362166544e-02,9.369317503612899223e-02,9.762019668434546160e-02,8.498506775103259470e-02,9.205347772165103915e-02,9.219341578317184760e-02
5.000000000000000000e+00,4.134664337674435752e-01,4.313134251034841382e-01,4.981367573841110619e-01,4.638053907043658830e-01,4.371871994958749785e-01,4.390577569395240354e-01,4.742716857285212417e-01,4.244772770349515278e-01,4.444914585087236247e-01,4.356897065478188003e-01,4.468869471902305879e-01,4.609254801308776961e-01,4.366288174565560176e-01,4.502464180285845052e-01,4.528610232645866596e-01,9.720022956709932493e-02,7.905052079398305898e-02,9.310052905521716549e-02,8.966559048954285405e-02,8.884609144742584841e-02,9.096261638708806607e-02,9.068373487040143344e-02,8.655370547606472398e-02,9.302423491809730383e-02,7.871874968468046962e-02,9.366321562670056056e-02,9.763643915057911016e-02,8.499256344380323736e-02,9.203733206888187190e-02,9.220171863300628823e-02
5.009999999999999787e+00,4.144387111525856815e-01,4.321038513475481957e-01,4.990675420307273957e-01,4.647024120029582539e-01,4.380749124769952041e-01,4.399677583531363956e-01,4.751787607122874846e-01,4.253439078905703052e-01,4.454203911205255051e-01,4.364765499550952166e-01,4.478245074064825526e-01,4.619012715383360446e-01,4.374785019974277711e-01,4.511673409110928401e-01,4.537827413749518923e-01,9.720192061224931790e-02,7.905329343914330176e-02,9.309690686215162103e-02,8.966448036087727724e-02,8.885561641263207966e-02,9.095432642961578940e-02,9.068757000241561839e-02,8.651273361692624064e-02,9.306074438506750646e-02,7.873310025878386964e-02,9.363369188088441208e-02,9.765133845379241062e-02,8.500025110161260611e-02,9.202161656853410920e-02,9.220941256961794064e-02
5.020000000000000462e+00,4.154109663874848146e-01,4.328943290551192646e-01,4.999983154846306954e-01,4.655993617014163588e-01,4.389628841440575968e-01,4.408775758398083000e-01,4.760858793584210602e-01,4.262096269295949091e-01,4.463501782578808141e-01,4.372637156688958804e-01,4.487614025631159187e-01,4.628773996538204649e-01,4.383283676302827114e-01,4.520878982366051679e-01,4.547046369255970388e-01,9.720575084981089575e-02,7.905574508682647328e-02,9.309143103718028889e-02,8.966563972336134836e-02,8.886115127353369503e-02,9.094772582054067023e-02,9.069399702885681813e-02,8.647097898954904382e-02,9.309550591282812759e-02,7.874826928074499244e-02,9.360499463363221306e-02,9.766463485187500126e-02,8.500803125954685402e-02,9.200656808656482166e-02,9.221636388531057049e-02
5.030000000000000249e+00,4.163832054613240685e-01,4.336848594976171478e-01,5.009290712138959600e-01,4.664962412361277067e-01,4.398511164424749875e-01,4.417872060900787101e-01,4.769930504707153851e-01,4.270743845270080219e-01,4.472808603003130545e-01,4.380512231788850630e-01,4.496976011306896837e-01,4.638538763721576919e-01,4.391784246682831627e-01,4.530080726072901465e-01,4.556267167449219446e-01,9.721179881109548448e-02,7.905786339294014475e-02,9.308402649828774467e-02,8.966914826967339880e-02,8.886250861498498632e-02,9.094292034963645521e-02,9.070304008589515077e-02,8.642890031437566734e-02,9.312804374023266052e-02,7.876409852409829715e-02,9.357747385496666126e-02,9.767613974248828823e-02,8.501580426102159360e-02,9.199238953670578478e-02,9.222247244455245019e-02
5.040000000000000036e+00,4.173554372454079675e-01,4.344754426371936207e-01,5.018598005395900064e-01,4.673930559065949120e-01,4.407396011910815203e-01,4.426966519426285829e-01,4.779002829068883518e-01,4.279381605507786013e-01,4.482124485201353092e-01,4.388390815401173040e-01,4.506330934829625434e-01,4.648307023174036989e-01,4.400286772636209931e-01,4.539278590219542053e-01,4.565489816415466695e-01,9.722006617318705579e-02,7.905965093488945272e-02,9.307468138984439920e-02,8.967498262539827514e-02,8.885967725868737510e-02,9.093994401392808957e-02,9.071460832858482815e-02,8.638698034191687192e-02,9.315797055538685423e-02,7.878039777109946407e-02,9.355143864998144432e-02,9.768573566306537614e-02,8.502347025778181355e-02,9.197924988046350669e-02,9.222767168397637272e-02
5.049999999999999822e+00,4.183276734931618557e-01,4.352660771267317652e-01,5.027904926357719129e-01,4.682898148754354728e-01,4.416283200821324306e-01,4.436059223842808152e-01,4.788075855785822177e-01,4.288009643618615474e-01,4.491449250824497419e-01,4.396272893730369113e-01,4.515678918968923372e-01,4.658078668428434210e-01,4.408791234075177257e-01,4.548472648760412129e-01,4.574714264043110434e-01,9.723047775894222422e-02,7.906112521157704354e-02,9.306344708260654019e-02,8.968301634902735298e-02,8.885282226318928778e-02,9.093875901769163383e-02,9.072849593086415587e-02,8.634572585275163137e-02,9.318498749564878281e-02,7.879694481272549178e-02,9.352715725884129527e-02,9.769337629081108199e-02,8.503092920990197590e-02,9.196728412711918654e-02,9.223192861237959617e-02
5.060000000000000497e+00,4.192999288401321745e-01,4.360567603098464695e-01,5.037211345294919651e-01,4.691865311683819373e-01,4.425172446813039340e-01,4.445150325500002442e-01,4.797149674513635498e-01,4.296628348141979248e-01,4.500782430451478744e-01,4.404158348634784059e-01,4.525020305526362141e-01,4.667853480309908099e-01,4.417297549302243165e-01,4.557663099616326985e-01,4.583940398022749996e-01,9.724288153699015003e-02,7.906231864340310111e-02,9.305043817371626280e-02,8.969301993195852307e-02,8.884228492388629439e-02,9.093925577245430547e-02,9.074438208555556107e-02,8.630566765752716030e-02,9.320888414762881768e-02,7.881348544867466943e-02,9.350485705678197867e-02,9.769908644270196285e-02,8.503808088578594659e-02,9.195659333372878386e-02,9.223524381072394085e-02
5.070000000000000284e+00,4.202722208039861851e-01,4.368474882208840393e-01,5.046517111007925438e-01,4.700832216742814595e-01,4.434063364276930042e-01,4.454240037228933691e-01,4.806224375447228914e-01,4.305238402547147403e-01,4.510123263589102538e-01,4.412046957626658550e-01,4.534355655335503554e-01,4.677631126935885009e-01,4.425805575010209880e-01,4.566850264674475190e-01,4.593168045847180747e-01,9.725704862173262244e-02,7.906327857226537470e-02,9.303583248670156680e-02,8.970466079849616359e-02,8.882858277302099759e-02,9.094125289699450665e-02,9.076183100436552298e-02,8.626736059695887249e-02,9.322953854718962763e-02,7.882973348736652119e-02,9.348472455411023507e-02,9.770296207548630207e-02,8.504482486216705106e-02,9.194724460512294917e-02,9.223765143213567830e-02
5.080000000000000071e+00,4.212445697845124681e-01,4.376382555849224754e-01,5.055822050827079028e-01,4.709799071450965213e-01,4.442955466338180393e-01,4.463328633342088514e-01,4.815300049320754838e-01,4.313840785233250541e-01,4.519470698672067854e-01,4.419938393872135940e-01,4.543685748261904744e-01,4.687411163716084239e-01,4.434315106282178398e-01,4.576034589788424145e-01,4.602396974811400754e-01,9.727267327334396252e-02,7.906406726155913722e-02,9.301987107147627332e-02,8.971750330585120947e-02,8.881240957968310201e-02,9.094449721734175485e-02,9.078029191788468399e-02,8.623138354183042253e-02,9.324691717944616487e-02,7.884537074594187567e-02,9.346690539620386429e-02,9.770517028568409534e-02,8.505106052410801865e-02,9.193927109390705177e-02,9.223921920190564228e-02
5.089999999999999858e+00,4.222169990636204240e-01,4.384290558177714181e-01,5.065125970612637252e-01,4.718766121959043214e-01,4.451848164856183065e-01,4.472416449633371816e-01,4.824376787407606004e-01,4.322436769529282574e-01,4.528823393062965663e-01,4.427832226191258380e-01,4.553011583203114832e-01,4.697193033352513591e-01,4.442825876591542933e-01,4.585216644778115080e-01,4.611626892012605228e-01,9.728937289777114805e-02,7.906476189617719919e-02,9.300285820434006645e-02,8.973100874414109696e-02,8.879463534980938655e-02,9.094866376677676612e-02,9.079909907558772475e-02,8.619833939299370584e-02,9.326107497876572061e-02,7.886004705026286588e-02,9.345150436351168377e-02,9.770594930958706459e-02,8.505668706500102427e-02,9.193267200046120746e-02,9.224004841748913164e-02
5.100000000000000533e+00,4.231895348053407169e-01,4.392198810259720920e-01,5.074428654754781221e-01,4.727733653048971640e-01,4.460740770424541646e-01,4.481503883378108455e-01,4.833454681520421015e-01,4.331027923694095727e-01,4.538179713052281627e-01,4.435727919057967927e-01,4.562334378088676590e-01,4.706976065839472700e-01,4.451337557801992584e-01,4.594397123429865837e-01,4.620857444350190968e-01,9.730668804673370254e-02,7.906545458250989478e-02,9.298516138797846553e-02,8.974453533638977742e-02,8.877630632618370432e-02,9.095335578583137182e-02,9.081747174583346127e-02,8.616885508136878924e-02,9.327215532876784176e-02,7.887338023491287375e-02,9.343858537155350086e-02,9.770560852325864409e-02,8.506160348656768844e-02,9.192741257294022306e-02,9.224027394850596584e-02
5.110000000000000320e+00,4.241622060558246088e-01,4.400107220067971947e-01,5.083729866173601897e-01,4.736701988133819041e-01,4.469632492371068966e-01,4.490591393333039916e-01,4.842533824011077681e-01,4.339616110916402203e-01,4.547537733858388886e-01,4.443624832600105434e-01,4.571655569880122005e-01,4.716759478463546373e-01,4.459849760167510779e-01,4.603576843496368087e-01,4.630088218525749699e-01,9.732408241772376456e-02,7.906625234844510963e-02,9.296721135146285286e-02,8.975733823852771742e-02,8.875864498843701045e-02,9.095810472228858801e-02,9.083451421586478947e-02,8.614358156794403587e-02,9.328039006232441421e-02,7.888495614319654403e-02,9.342817147092016827e-02,9.770452844253403601e-02,8.506570859885902169e-02,9.192342410727363800e-02,9.224006423674047106e-02
5.120000000000000107e+00,4.251350447433448476e-01,4.408015682482511188e-01,5.093029346319115636e-01,4.745671489257807796e-01,4.478522438757789326e-01,4.499679499736329857e-01,4.851614307770699686e-01,4.348203489314777515e-01,4.556895239627556382e-01,4.451522222599411660e-01,4.580976814570979494e-01,4.726542375803613472e-01,4.468362032332377498e-01,4.612756746696691779e-01,4.639318741043077510e-01,9.734094285400603230e-02,7.906727714336829471e-02,9.294950205025047374e-02,8.976856953939189865e-02,8.874305005304730654e-02,9.096237023118255993e-02,9.084921579180871287e-02,8.612319384377596643e-02,9.328609946155959343e-02,7.889432862713985362e-02,9.342024484727355638e-02,9.770316072302009935e-02,8.506890102025549405e-02,9.192060394716571048e-02,9.223962129614150796e-02
5.129999999999999893e+00,4.261080856782948900e-01,4.415924079290698412e-01,5.102326815171251972e-01,4.754642557096307454e-01,4.487409616380936828e-01,4.508768784307558564e-01,4.860696226229653250e-01,4.356792511937656043e-01,4.566249723433945529e-01,4.459419240491527270e-01,4.590299987186768904e-01,4.736323749730841359e-01,4.476873861331167603e-01,4.621937898716280135e-01,4.648548478208165968e-01,9.735657934461781904e-02,7.906866583816238303e-02,9.293259066618440867e-02,8.977727826072583184e-02,8.873109647333968231e-02,9.096554017479860366e-02,9.086045079867634267e-02,8.610839092998937017e-02,9.328969225784983221e-02,7.890101954749001445e-02,9.341474682134655316e-02,9.770202816009547486e-02,8.507107917746700720e-02,9.191881548409541747e-02,9.223918071282238840e-02
5.139999999999999680e+00,4.270813665531894565e-01,4.423832279187210337e-01,5.111621971239860285e-01,4.763615630955836955e-01,4.496292930770957041e-01,4.517859890247727384e-01,4.869779673357546024e-01,4.365385926763333257e-01,4.575598387279608548e-01,4.467314933365992280e-01,4.599627181785002628e-01,4.746102479408686459e-01,4.485384672588750288e-01,4.631121489206954100e-01,4.657776836129208786e-01,9.737022502436902538e-02,7.907057022520790068e-02,9.291709760749358726e-02,8.978241035717954288e-02,8.872453543948632948e-02,9.096693062267320606e-02,9.086697858036285602e-02,8.609989587777723552e-02,9.329166563182392236e-02,7.890451877371555678e-02,9.341157784894305038e-02,9.770172468891048789e-02,8.507214130553289455e-02,9.191788815731645468e-02,9.223901164506098649e-02
5.150000000000000355e+00,4.280549279426641984e-01,4.431740137774038413e-01,5.120914491564708682e-01,4.772591188774065740e-01,4.505171186192505339e-01,4.526953522239255401e-01,4.878864743663231529e-01,4.373986776699966827e-01,4.584938142094491242e-01,4.475208243966247168e-01,4.608960711455186154e-01,4.755877331292896470e-01,4.493893829920290184e-01,4.640308831786909560e-01,4.667003160716596821e-01,9.738103617384212540e-02,7.907315701838288358e-02,9.290370650879281600e-02,8.978280871630955895e-02,8.872529437850650014e-02,9.096578585159398322e-02,9.086744349964757939e-02,8.609845576840079173e-02,9.329260521336292522e-02,7.890428418400624588e-02,9.341059752093798518e-02,9.770291538438720391e-02,8.507198544782192118e-02,9.191761745385725046e-02,9.223941682329964142e-02
5.160000000000000142e+00,4.290287551545658440e-01,4.439647339067320231e-01,5.130204801307176599e-01,4.781570677289112004e-01,4.514042149685261185e-01,4.536050444428326167e-01,4.887952210433028077e-01,4.382598061322396932e-01,4.594265254709534729e-01,4.483097885181275832e-01,4.618303072449188584e-01,4.765647116984748077e-01,4.502400394773886094e-01,4.649501572535550409e-01,4.676226754524014928e-01,9.738959056974695605e-02,7.907707295658458757e-02,9.289117121465022275e-02,8.977929615090279869e-02,8.873270195841834185e-02,9.096194814224105307e-02,9.086194088006678549e-02,8.610643749271232328e-02,9.329004352543375511e-02,7.889859367306308047e-02,9.341342138879506207e-02,9.770568663350966132e-02,8.506959131453666056e-02,9.191897951298064195e-02,9.224042060654955022e-02
5.169999999999999929e+00,4.300026522915613714e-01,4.447553454841943754e-01,5.139495381346435021e-01,4.790556835350338605e-01,4.522903226690856426e-01,4.545150490585888603e-01,4.897043943290286250e-01,4.391218969342438605e-01,4.603578620698244861e-01,4.490983264785954887e-01,4.627654198095262350e-01,4.775412479629586038e-01,4.510903536745057285e-01,4.658700371964652476e-01,4.685447736960819953e-01,9.740042613224807189e-02,7.908382085032489295e-02,9.287339218729130652e-02,8.977809188442698041e-02,8.873869369940814988e-02,9.095720053022811336e-02,9.085540531959258870e-02,8.612679395430104801e-02,9.327613165619028091e-02,7.888466998189760937e-02,9.342420104109173951e-02,9.770865089683988813e-02,8.506257101915061514e-02,9.192491618902384753e-02,9.224140974420959316e-02
5.179999999999999716e+00,4.309766000264860231e-01,4.455458989345102983e-01,5.148785973826329743e-01,4.799547644595165696e-01,4.531757741973602149e-01,4.554252385700393591e-01,4.906138557721602123e-01,4.399846240947995479e-01,4.612882822630152702e-01,4.498865553436846576e-01,4.637011081225633768e-01,4.785175219940719371e-01,4.519404228845277927e-01,4.667903234896514375e-01,4.694667111055997322e-01,9.741273209315623460e-02,7.909276678550675177e-02,9.285190569080976897e-02,8.977787080255965335e-02,8.874496463756693931e-02,9.095119246949426306e-02,9.084801648477752734e-02,8.615265656379234027e-02,9.325751763310902165e-02,7.886614012243982341e-02,9.343818969235433147e-02,9.771293193899069363e-02,8.505304331415738939e-02,9.193263996397878224e-02,9.224305289452769396e-02
5.190000000000000391e+00,4.319505983814495020e-01,4.463364460444126380e-01,5.158076102338660096e-01,4.808540879343484731e-01,4.540609157670885132e-01,4.563354925728261291e-01,4.915234532322170780e-01,4.408476807871949399e-01,4.622182395705015656e-01,4.506745952815896517e-01,4.646370827136928061e-01,4.794936998450207710e-01,4.527903500062978037e-01,4.677108169975960905e-01,4.703885826204812770e-01,9.742528394718787121e-02,7.910315040366415473e-02,9.282878868704655395e-02,8.977677562164253222e-02,8.875389052023412162e-02,9.094342972536784142e-02,9.083946686637983658e-02,8.617725355110449070e-02,9.324123890016211558e-02,7.884671152599419253e-02,9.345050492734567615e-02,9.771971036465874894e-02,8.504324694791794148e-02,9.193923595036695984e-02,9.224603233991389428e-02
5.200000000000000178e+00,4.329246459625937793e-01,4.471270320415792754e-01,5.167365366977328955e-01,4.817534533036035849e-01,4.549460588425129903e-01,4.572457031788563775e-01,4.924330510133904659e-01,4.417107838960409594e-01,4.631481478893116344e-01,4.514625585478541092e-01,4.655730787763565637e-01,4.804699311751711166e-01,4.536402298159101787e-01,4.686313361796684007e-01,4.713104738508637204e-01,9.743701887351216562e-02,7.911428598313602345e-02,9.280586859870089411e-02,8.977322358026054716e-02,8.876746580956654253e-02,9.093352099519157183e-02,9.082952202874590431e-02,8.619473591557906544e-02,9.323334438028900439e-02,7.882961428409879234e-02,9.345694843751985170e-02,9.772996066603724385e-02,8.503512548647458591e-02,9.194220131839621335e-02,9.225091367833718192e-02
5.209999999999999964e+00,4.338987399600936490e-01,4.479176955946339578e-01,5.176653444338348287e-01,4.826526818234409544e-01,4.558314801383803183e-01,4.581557750163030018e-01,4.933425298645440771e-01,4.425736740172721562e-01,4.640783814935265372e-01,4.522505494853709118e-01,4.665088561677767642e-01,4.814463492500499209e-01,4.544901489667107497e-01,4.695517170901248316e-01,4.722324610774953357e-01,9.744703573575110023e-02,7.912556243906627984e-02,9.278472330933029699e-02,8.976590643924184376e-02,8.878730368253846816e-02,9.092117790832250634e-02,9.081802060981020164e-02,8.620017742598092003e-02,9.323889447539632225e-02,7.881760114852524868e-02,9.345400602102219012e-02,9.774445122281585907e-02,8.503032731355110452e-02,9.193944529596055626e-02,9.225814582332543534e-02
5.219999999999999751e+00,4.348728761481562843e-01,4.487084688131456889e-01,5.185940087519834707e-01,4.835516166621047218e-01,4.567174216199409997e-01,4.590656252296045348e-01,4.942517869792134588e-01,4.434361154581458742e-01,4.650092750342799675e-01,4.530386645243820731e-01,4.674441994089549302e-01,4.824230709413444007e-01,4.553401859892968195e-01,4.704718133781087830e-01,4.731546112517351910e-01,9.745459508197941434e-02,7.913644332340383225e-02,9.276668116335053116e-02,8.975379048165776918e-02,8.881463603094164050e-02,9.090621502613210891e-02,9.080487432109535240e-02,8.618957462049819940e-02,9.326196106635800676e-02,7.881294753127880692e-02,9.343884758268924950e-02,9.776374430218076617e-02,8.503020563055266323e-02,9.192928916864029354e-02,9.226806100396542365e-02
5.230000000000000426e+00,4.358470488850216817e-01,4.494993772476289506e-01,5.195225126122016146e-01,4.844501228999239517e-01,4.576040905029496453e-01,4.599751834794649774e-01,4.951607359956064491e-01,4.442978962372428064e-01,4.659411235397584172e-01,4.538269921824789055e-01,4.683789176846724911e-01,4.834001967269024869e-01,4.561904112915171061e-01,4.713914962876506465e-01,4.740769819955532594e-01,9.745911914472463189e-02,7.914646682490258933e-02,9.275282096603568172e-02,8.973611651282287216e-02,8.885031346138522190e-02,9.088854984200619991e-02,9.079006794771209143e-02,8.615984680674231011e-02,9.330562751301521573e-02,7.881745150459823490e-02,9.340932713404881405e-02,9.778819605881468313e-02,8.503581845656586757e-02,9.191046627970195226e-02,9.228087476490286212e-02
5.240000000000000213e+00,4.368212511129619946e-01,4.502904398895435367e-01,5.204508466247220744e-01,4.853480875293124663e-01,4.584916592536646962e-01,4.608843919428535219e-01,4.960693069966025659e-01,4.451588280844665513e-01,4.668741824152006781e-01,4.546156130646016869e-01,4.693128448434903954e-01,4.843778106907322689e-01,4.570408871584715760e-01,4.723106546576676390e-01,4.749996216015300310e-01,9.746019184096703369e-02,7.915524576912139065e-02,9.274397198351808091e-02,8.971239986029490299e-02,8.889480529529580899e-02,9.086820278134496998e-02,9.077365934835926464e-02,8.610883606174794813e-02,9.337198865417636884e-02,7.883243380095593389e-02,9.336398279331989403e-02,9.781795653489677722e-02,8.504792862835872103e-02,9.188212203009830936e-02,9.229668596634234279e-02
5.250000000000000000e+00,4.377954743582822550e-01,4.510816691712948856e-01,5.213790090499886842e-01,4.862454194547694564e-01,4.593802655888487574e-01,4.617932053130052172e-01,4.969774465097537286e-01,4.460187464410440561e-01,4.678086674428986180e-01,4.554045998630400494e-01,4.702458393977493878e-01,4.853559805230027169e-01,4.578916677525117773e-01,4.732291949219640803e-01,4.759225690328572345e-01,9.745755877213969909e-02,7.916246761842411772e-02,9.274071394278833591e-02,8.968243037387482741e-02,8.894819956891744650e-02,9.084529720156298005e-02,9.075577945532385671e-02,8.603530723197309882e-02,9.346215080761713367e-02,7.885873781305785535e-02,9.330203678541275358e-02,9.785296966010277597e-02,8.506700380038066667e-02,9.184381387846840550e-02,9.231547678404734836e-02
5.259999999999999787e+00,4.387697087313199851e-01,4.518730709662336364e-01,5.223070057986561876e-01,4.871420494928787592e-01,4.602700124757682087e-01,4.627015907994206367e-01,4.978851175072838697e-01,4.468775104595252290e-01,4.687447547821965155e-01,4.561940173574326463e-01,4.711777845235699536e-01,4.863347575200429596e-01,4.587427991132405625e-01,4.741470411092313375e-01,4.768458539233373372e-01,9.745112722412843653e-02,7.916789447197961072e-02,9.274337703169537039e-02,8.964627242560679887e-02,8.901020303331162731e-02,9.082005939208916134e-02,9.073663227448097723e-02,8.593894793329902304e-02,9.357623177008045356e-02,7.889672959384351481e-02,9.322339544192886907e-02,9.789297325160488394e-02,8.509321644476253166e-02,9.179551134113751731e-02,9.233711270934032156e-02
5.270000000000000462e+00,4.397439429264453636e-01,4.526646445886562398e-01,5.232348504315895710e-01,4.880379303723095807e-01,4.611609681321937049e-01,4.636095281278657665e-01,4.987922994060890458e-01,4.477350030037832163e-01,4.696825809694915588e-01,4.569839224147675405e-01,4.721085880608522634e-01,4.873141765843430617e-01,4.595943191575124209e-01,4.750641348430477140e-01,4.777694965773837121e-01,9.744096616727189464e-02,7.917136306576169624e-02,9.275204189894635520e-02,8.960426490977818625e-02,8.908014115435727853e-02,9.079281857436681535e-02,9.071649488529384686e-02,8.582036855103022943e-02,9.371336081727651979e-02,7.894629785648604736e-02,9.312864920116097067e-02,9.793749901407179659e-02,8.512644385131661051e-02,9.173759599211714355e-02,9.236134254910256802e-02
5.280000000000000249e+00,4.407181642220607265e-01,4.534563827938040692e-01,5.241625641598645080e-01,4.889330367338156069e-01,4.620531660263995088e-01,4.645170095403720056e-01,4.996989880677372153e-01,4.485911306490142358e-01,4.706222429182332911e-01,4.577743639893816496e-01,4.730381825132760620e-01,4.882942562245530249e-01,4.604462576794328132e-01,4.759804353418783940e-01,4.786935079700203044e-01,9.742730625636142339e-02,7.917278477254917346e-02,9.276653965410673608e-02,8.955702124291957389e-02,8.915695811275076155e-02,9.076400690185362774e-02,9.069571744081382503e-02,8.568110223989458540e-02,9.387167870388271607e-02,7.900685397439212443e-02,9.301907260809300082e-02,9.798587253966875577e-02,8.516626812753656794e-02,9.167086146310508832e-02,9.238779842577431178e-02
5.290000000000000036e+00,4.416923584806013992e-01,4.542482717778644208e-01,5.250901758447678036e-01,4.898273651302358922e-01,4.629466048771641584e-01,4.654240397952364439e-01,5.006051957984685163e-01,4.494458236817376884e-01,4.715637979189241658e-01,4.585653831229613564e-01,4.739665250483010017e-01,4.892749985554838421e-01,4.612986363503590037e-01,4.768959194190757200e-01,4.796178897468822422e-01,9.741053983064121291e-02,7.917214560192584183e-02,9.278645186760027530e-02,8.950542936380473380e-02,8.923921680400588585e-02,9.073415946002164056e-02,9.067472316768038221e-02,8.552360492404317838e-02,9.404833766354375735e-02,7.907733198120202311e-02,9.289662431440015578e-02,9.803721330805746648e-02,8.521197619859750827e-02,9.159651344348532231e-02,9.241599577735466753e-02
