t,p_0_x,p_0_y,p_0_z,p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,pd_4_x,pd_4_y,pd_4_z,error_of_sec_4
4.860000000000000320e+00,1.813434677976401010e-01,-3.168008788276882592e-01,-6.966320484805577085e-02,1.279327221726338781e-01,-6.805046789007543895e-01,-4.353406081174296949e-01,2.623222555671633760e-01,-3.055447057202344552e-01,-1.157289886814315827e-01,1.168345184990536856e-01,-8.825838439453032036e-02,5.013497994286880699e-01,9.675371019460343724e-02,1.410161688974498895e-01,7.737433490328948782e-01,1.069110876383982389e-01,1.690266823314435785e-01,7.500000000000000000e-01,3.809865880407763833e-02
4.870000000000000107e+00,1.811484420505143356e-01,-3.125769444691316457e-01,-6.982257311744699546e-02,1.261431767570934670e-01,-6.755953194074163504e-01,-4.353005443277276898e-01,2.580680874903957256e-01,-3.017420109554512786e-01,-1.131961048017487703e-01,1.136351146963627823e-01,-8.491306668679576841e-02,5.048857414435606872e-01,9.403845398692056712e-02,1.429348046948878403e-01,7.743807829696495171e-01,1.043637552080205477e-01,1.706112733639848500e-01,7.500000000000000000e-01,3.830171460275778872e-02
4.879999999999999893e+00,1.809512761181532592e-01,-3.083309894475664281e-01,-6.998202253087659752e-02,1.243472058378136264e-01,-6.706575148988314083e-01,-4.352552953206987318e-01,2.538084297092111363e-01,-2.979222678265348034e-01,-1.106432252569274077e-01,1.104360298022097620e-01,-8.156110493811626061e-02,5.084401058726956135e-01,9.128852496661907234e-02,1.448301101228370302e-01,7.750208800586303459e-01,1.017929413730020438e-01,1.721574775797803381e-01,7.500000000000000000e-01,3.851197495680866445e-02
4.889999999999999680e+00,1.807516186484896537e-01,-3.040670800937459450e-01,-7.014197372521779883e-02,1.225478643687003960e-01,-6.656999986671051639e-01,-4.352048596966660021e-01,2.495544354023024602e-01,-2.940951397110027066e-01,-1.080753797804601402e-01,1.072490960621712286e-01,-7.820886744372484989e-02,5.120051621635609562e-01,8.851778168733068219e-02,1.466931599225803073e-01,7.756510672264850248e-01,9.919922455561067109e-02,1.736649470894041369e-01,7.500000000000000000e-01,3.872399481688874184e-02
4.900000000000000355e+00,1.805490669739756582e-01,-2.997899063002305020e-01,-7.030291466950466805e-02,1.207487068441781553e-01,-6.607328226958456563e-01,-4.351492208290472785e-01,2.453189705892426242e-01,-2.902717395876281414e-01,-1.054983421496251961e-01,1.040879957865847305e-01,-7.486376407771383468e-02,5.155720118955808839e-01,8.574248539670520364e-02,1.485133088804544976e-01,7.762568215347952494e-01,9.658318833118741120e-02,1.751333427185765290e-01,7.500000000000000000e-01,3.893029307321665272e-02
4.910000000000000142e+00,1.803431685870976464e-01,-2.955047764705328595e-01,-7.046540030961789824e-02,1.189537911285824257e-01,-6.557673436473127060e-01,-4.350883483042407018e-01,2.411166050215025336e-01,-2.864646122397636607e-01,-1.029186338836567127e-01,1.009682517822499681e-01,-7.153424761622778627e-02,5.191305818484419632e-01,8.298131791540594437e-02,1.502781492744588721e-01,7.768216575706302640e-01,9.394542129684721465e-02,1.765623340844753586e-01,7.500000000000000000e-01,3.912123782451395332e-02
4.919999999999999929e+00,1.801334352499022184e-01,-2.912174144785676377e-01,-7.063003420975155766e-02,1.171675280694112753e-01,-6.508157718009373038e-01,-4.350221413756329980e-01,2.369633231299398124e-01,-2.826872184645381481e-01,-1.003433281156396462e-01,9.790749990257871516e-02,-6.822917132643471771e-02,5.226698287265075793e-01,8.025631763370419391e-02,1.519747012298280076e-01,7.773275101039557322e-01,9.128651693904450692e-02,1.779515996700719305e-01,7.500000000000000000e-01,3.928431439865127245e-02
4.929999999999999716e+00,1.799201376707435518e-01,-2.869221462510185283e-01,-7.079637353258250165e-02,1.153855496302555045e-01,-6.458652594070747321e-01,-4.349475922028854802e-01,2.328566350415104957e-01,-2.789243781697936519e-01,-9.776717860991021580e-02,9.493154213845939049e-02,-6.492302485294351722e-02,5.261929528057261995e-01,7.762737375283829122e-02,1.536542170435351295e-01,7.777820319542479988e-01,8.860707350004261296e-02,1.793008268964704222e-01,7.500000000000000000e-01,3.937186435761320935e-02
4.940000000000000391e+00,1.797035828779041111e-01,-2.826145173282127443e-01,-7.096401163545251745e-02,1.136046360659928034e-01,-6.409060727094867405e-01,-4.348636844319618833e-01,2.287872124955396547e-01,-2.751647179098625218e-01,-9.518335899078586571e-02,9.203523772220986721e-02,-6.160500298637161531e-02,5.297090955456310590e-01,7.509366894871058462e-02,1.553354183064016292e-01,7.782009978683196438e-01,8.590769384331134462e-02,1.806097121932369598e-01,7.500000000000000000e-01,3.938310991615740636e-02
4.950000000000000178e+00,1.794837501523116607e-01,-2.782955434910996395e-01,-7.113302282610334260e-02,1.118258589504653733e-01,-6.359405997843847747e-01,-4.347712781829096151e-01,2.247522219115234421e-01,-2.714108789464925731e-01,-9.259017549395298641e-02,8.920155028329812552e-02,-5.828401582246413304e-02,5.332226063202799571e-01,7.262162465693533520e-02,1.569989810301152255e-01,7.785908088418954653e-01,8.318898531788569695e-02,1.818779610667015378e-01,7.500000000000000000e-01,3.934548397507989931e-02
4.959999999999999964e+00,1.792606301282880232e-01,-2.739660597119871754e-01,-7.130346573500945251e-02,1.100501448483921230e-01,-6.309707976620891889e-01,-4.346711562172732579e-01,2.207489463517702255e-01,-2.676651133368806446e-01,-8.998593074773572620e-02,8.641513722240112827e-02,-5.496815989187061463e-02,5.367376858996967259e-01,7.018160219415969792e-02,1.586276153215177287e-01,7.789577160032786773e-01,8.045155962171474107e-02,1.831052881662178500e-01,7.500000000000000000e-01,3.928330191802242854e-02
4.969999999999999751e+00,1.790342243838523029e-01,-2.696267211634494343e-01,-7.147538341296788555e-02,1.082782736376266680e-01,-6.259981973287536139e-01,-4.345640213314269085e-01,2.167747915428604455e-01,-2.639292735028770931e-01,-8.736893448348101443e-02,8.366234077539219660e-02,-5.166467384284877118e-02,5.402583675858808610e-01,6.774780961967835635e-02,1.602061198292457078e-01,7.793077913427451930e-01,7.769603266403103670e-02,1.842914173483665707e-01,7.500000000000000000e-01,3.921753857287131606e-02
4.980000000000000426e+00,1.788045450282979010e-01,-2.652780042268121363e-01,-7.164880343728274870e-02,1.065108768715420789e-01,-6.210239087750023534e-01,-4.344504937098419006e-01,2.128272908173827749e-01,-2.602048018308787403e-01,-8.473751441153651309e-02,8.093117667283750150e-02,-4.837989581279014684e-02,5.437884956144196646e-01,6.529820488844478854e-02,1.617214299633748797e-01,7.796468915489721541e-01,7.492302442677561958e-02,1.854360817390854621e-01,7.500000000000000000e-01,3.916580190044836179e-02
4.990000000000000213e+00,1.785716142875823920e-01,-2.609202074970432550e-01,-7.182373802704045129e-02,1.047484362057480162e-01,-6.160486260835729144e-01,-4.343311082628972253e-01,2.089041091430218766e-01,-2.564927202508230364e-01,-8.209002726198147415e-02,7.821132063579722127e-02,-4.511922201081106087e-02,5.473317016394835255e-01,6.281439554452811214e-02,1.631626611117568404e-01,7.799806173859211711e-01,7.213315882510347443e-02,1.865390237937156193e-01,7.500000000000000000e-01,3.914244627203151278e-02
5.000000000000000000e+00,1.783354640881228970e-01,-2.565534527810836574e-01,-7.200018416770326279e-02,1.029912819089627840e-01,-6.110726325478966769e-01,-4.342063119710700692e-01,2.050030463859713881e-01,-2.527936197479090374e-01,-7.942486999256734292e-02,7.549409291108738485e-02,-4.188706611128531487e-02,5.508913800287608131e-01,6.028153519557982731e-02,1.645211478745789713e-01,7.803142707263720501e-01,6.932706356700517325e-02,1.875999953549477850e-01,7.500000000000000000e-01,3.915877672006831678e-02
5.009999999999999787e+00,1.780961356393913064e-01,-2.521776860878532922e-01,-7.217812374510990114e-02,1.012395914739298852e-01,-6.060958058161085571e-01,-4.340764612532748146e-01,2.011220399402721959e-01,-2.491076497680140001e-01,-7.674049116862938225e-02,7.277244101924537634e-02,-3.868681913348922391e-02,5.544706626019001439e-01,5.768821700974044453e-02,1.657904801491408009e-01,7.806528110390916764e-01,6.650537001207564025e-02,1.886187577086566314e-01,7.500000000000000000e-01,3.922330006512893263e-02
5.020000000000000462e+00,1.778536790155547109e-01,-2.477926786089392763e-01,-7.235752368882031327e-02,9.949338834031319634e-02,-6.011176230564629908e-01,-4.339418193699844384e-01,1.972591668374020779e-01,-2.454345074851368436e-01,-7.403540252029874869e-02,7.004092085856228334e-02,-3.552080955560553421e-02,5.580723933457071295e-01,5.502636447225783822e-02,1.669665367165410474e-01,7.810008128007942529e-01,6.366871302946047750e-02,1.895950816376105463e-01,7.500000000000000000e-01,3.934198302245238421e-02
5.030000000000000249e+00,1.776081527363481127e-01,-2.433980276897308448e-01,-7.253833612453874924e-02,9.775254073729625071e-02,-5.961371661416964285e-01,-4.338025538704014528e-01,1.934126454332459333e-01,-2.417734269076881604e-01,-7.130819068483310041e-02,6.729567628364913068e-02,-3.239026348013525347e-02,5.616991035388561038e-01,5.229111963581353772e-02,1.680475168124748175e-01,7.813624249781295772e-01,6.081773085501456649e-02,1.905287474730441299e-01,7.500000000000000000e-01,3.951848341480139470e-02
5.040000000000000036e+00,1.773596233472247152e-01,-2.389931577915250793e-01,-7.272049853518236517e-02,9.601676064967533397e-02,-5.911531268517528082e-01,-4.336587340865828422e-01,1.895808367527151150e-01,-2.381231678095507565e-01,-6.855752914161461486e-02,6.453441725114431038e-02,-2.929526473602384745e-02,5.653529876122701525e-01,4.948072908838740958e-02,1.690339700035841108e-01,7.817413334021714455e-01,5.795306494769882077e-02,1.914195451440834639e-01,7.500000000000000000e-01,3.975432926653046928e-02
5.049999999999999822e+00,1.771081649986584461e-01,-2.345773214461110978e-01,-7.290393393004068745e-02,9.428560290734852578e-02,-5.861638120966181642e-01,-4.335103286730573879e-01,1.857622455569147013e-01,-2.344820044821845084e-01,-6.578219034748691851e-02,6.175639660326384672e-02,-2.623471486811992590e-02,5.690358799636509035e-01,4.659642785336182147e-02,1.699288245376701922e-01,7.821407265290779565e-01,5.507535984525783329e-02,1.922672742250104427e-01,7.500000000000000000e-01,4.004903149857690081e-02
5.060000000000000497e+00,1.768538590244109199e-01,-2.301496002049249201e-01,-7.308855102125844105e-02,9.255846439391679503e-02,-5.811671491623714436e-01,-4.333572031847858774e-01,1.819555211804489148e-01,-2.308477143147864008e-01,-6.298105807962486868e-02,5.896238553961377638e-02,-2.320629302579917119e-02,5.727492328292647095e-01,4.364232142270410564e-02,1.707374141962337277e-01,7.825632647586268087e-01,5.218526301919858279e-02,1.930717439803584234e-01,7.500000000000000000e-01,4.040012809097988378e-02
5.070000000000000284e+00,1.765967935183664350e-01,-2.257089055858678694e-01,-7.327424440677154927e-02,9.083458336650127030e-02,-5.761606909864988024e-01,-4.331991176845072511e-01,1.781594581721636927e-01,-2.272175662221427028e-01,-6.015313999287935642e-02,5.615464780907428177e-02,-2.020641582309452497e-02,5.764940952045366496e-01,4.062526611083261407e-02,1.714675035426470040e-01,7.830110531581803146e-01,4.928342472911528827e-02,1.938327734078260367e-01,7.500000000000000000e-01,4.080316945304414411e-02
5.080000000000000071e+00,1.763370629095106779e-01,-2.212539800213612073e-01,-7.346089475861161677e-02,8.911303887465377160e-02,-5.711416214695680393e-01,-4.330357243608463635e-01,1.743729967568443118e-01,-2.235883089508577393e-01,-5.729758039519347590e-02,5.333691263664736004e-02,-1.723019729745629836e-02,5.802710926810418224e-01,3.755474790152585340e-02,1.721293113424805787e-01,7.834856171212943865e-01,4.637049787638083259e-02,1.945501912790027488e-01,7.500000000000000000e-01,4.125166492083709446e-02
5.089999999999999858e+00,1.760747675343662944e-01,-2.167833978123822058e-01,-7.364836901542182179e-02,8.739275026278808811e-02,-5.661067608338288260e-01,-4.328665651392052949e-01,1.705952231223951954e-01,-2.199561593102298818e-01,-5.441367324543289197e-02,5.051434638933485766e-02,-1.427140914658604764e-02,5.840804079497111667e-01,3.444275995071169327e-02,1.727355318214798818e-01,7.839878801746019699e-01,4.344713785724826222e-02,1.952238361778941833e-01,7.500000000000000000e-01,4.173701777886805464e-02
5.100000000000000533e+00,1.758100132061779508e-01,-2.122955660935741395e-01,-7.383652057780332179e-02,8.567247673647986062e-02,-5.610525710404382638e-01,-4.326910692567970118e-01,1.668253695227411570e-01,-2.163167903865106656e-01,-5.150087537304590124e-02,4.769352297234727422e-02,-1.132244147063590431e-02,5.879217615892216031e-01,3.130367889508131607e-02,1.733013533313569610e-01,7.845181428277436808e-01,4.051400241538886948e-02,1.958535565372400145e-01,7.500000000000000000e-01,4.224848060066403038e-02
5.110000000000000320e+00,1.755429107799473809e-01,-2.077887258155427519e-01,-7.402518950502057216e-02,8.395081696946947447e-02,-5.559751612799660458e-01,-4.325085507730476175e-01,1.630628141742803405e-01,-2.126653198159011993e-01,-4.855881991883817528e-02,4.488239294008308788e-02,-8.374264290864413471e-03,5.917943926338974370e-01,2.815414010838310221e-02,1.738444739098043978e-01,7.850760610599553102e-01,3.757175149390318269e-02,1.964392106726159382e-01,7.500000000000000000e-01,4.277316440329307495e-02
5.120000000000000107e+00,1.752735757122516613e-01,-2.032609527511306524e-01,-7.421420271144874015e-02,8.222620872452815477e-02,-5.508702935530729317e-01,-4.323182059780165121e-01,1.593070809128876719e-01,-2.089962982067792852e-01,-4.558732999120182483e-02,4.209025130220456212e-02,-5.416390154822122230e-03,5.956970382796161756e-01,2.501291204307543037e-02,1.743851131498108387e-01,7.856606227249586238e-01,3.462104708683635262e-02,1.969806668143121720e-01,7.500000000000000000e-01,4.329613513417036874e-02
5.129999999999999893e+00,1.750021276147460392e-01,-1.987101585330622866e-01,-7.440337416097575485e-02,8.049692845768069427e-02,-5.457333883603264768e-01,-4.321191106585083874e-01,1.555578385657280793e-01,-2.053036978189351491e-01,-4.258643253006808016e-02,3.932770399933446792e-02,-2.436838174554166458e-03,5.996279119520047107e-01,2.190076978443675215e-02,1.749460197313136567e-01,7.862701198600633434e-01,3.166255309023108255e-02,1.974778031369812115e-01,7.500000000000000000e-01,4.380063094765373338e-02
5.139999999999999680e+00,1.747286897999466015e-01,-1.941340917313366665e-01,-7.459250505750636417e-02,7.876109087204584414e-02,-5.405595305232948622e-01,-4.319102171740348828e-01,1.518148999837016511e-01,-2.015809016256660813e-01,-3.955637236590023309e-02,3.660663302367514471e-02,5.779001240570659503e-04,6.035846788203065305e-01,1.884036794079999022e-02,1.755524739160094216e-01,7.869021145852549415e-01,2.869693515275625884e-02,1.979305077870475715e-01,7.500000000000000000e-01,4.426843545914433548e-02
5.150000000000000355e+00,1.744533888179353731e-01,-1.895303389790820026e-01,-7.478138402950851304e-02,7.701664838390331891e-02,-5.353434751606299669e-01,-4.316903512922413144e-01,1.480782206678209478e-01,-1.978206929031927908e-01,-3.649762645758800050e-02,3.394016015368717110e-02,3.642892731744583334e-03,6.075644277000027405e-01,1.585611297437972134e-02,1.762322842576184156e-01,7.875533959930093308e-01,2.572486052593582484e-02,1.983386789078750434e-01,7.500000000000000000e-01,4.468044777390899058e-02
5.160000000000000142e+00,1.741758631442750227e-01,-1.848993423120106616e-01,-7.497026697736808298e-02,7.526441008029480240e-02,-5.300851959144525782e-01,-4.314550032045202377e-01,1.443581243181021878e-01,-1.940202927028586988e-01,-3.340240325386686915e-02,3.135370292961875416e-02,6.770980301088223158e-03,6.115734193985571387e-01,1.299417442876210638e-02,1.770138921639267948e-01,7.882337227821382131e-01,2.274699791402334456e-02,1.987022246626831690e-01,7.500000000000000000e-01,4.502575807571339295e-02
5.169999999999999929e+00,1.738945538265985746e-01,-1.802512660620175788e-01,-7.516071305851612649e-02,7.351442727397289323e-02,-5.248037074943459057e-01,-4.311943064641339252e-01,1.406896836209773072e-01,-1.901967082071110426e-01,-3.024729752180732589e-02,2.888636089812685048e-02,9.951650911957217460e-03,6.156372135902068443e-01,1.032146474983791640e-02,1.778928051307037683e-01,7.889783598658115515e-01,1.976401732354338830e-02,1.990210632552109615e-01,7.500000000000000000e-01,4.533075808225255077e-02
5.179999999999999716e+00,1.736097885577700395e-01,-1.755875056765676678e-01,-7.535259712934672116e-02,7.176741022236782230e-02,-5.195032734049239709e-01,-4.309137694381076633e-01,1.370679102377946323e-01,-1.863567903362461919e-01,-2.704736125100060118e-02,2.651740449646966535e-02,1.317092018758934599e-02,6.197391794885018790e-01,7.792594025893384568e-03,1.788360836630080442e-01,7.897610791113280904e-01,1.677658991254445814e-02,1.992951229481201292e-01,7.500000000000000000e-01,4.560951526445346932e-02
5.190000000000000391e+00,1.733220254445229092e-01,-1.709084401433619282e-01,-7.554565321297701530e-02,7.002309384609178844e-02,-5.141861782551180315e-01,-4.306197191690445125e-01,1.334845091748083357e-01,-1.825057258901252588e-01,-2.381940165507601126e-02,2.422289963177390315e-02,1.641577503162827689e-02,6.238608266326149954e-01,5.357578868918716486e-03,1.798117829600272000e-01,7.905532219904377600e-01,1.378538783959073512e-02,1.995243420791359690e-01,7.500000000000000000e-01,4.587130655296645099e-02
5.200000000000000178e+00,1.730316578305446384e-01,-1.662144864528638522e-01,-7.573965742836796800e-02,6.828132308088026570e-02,-5.088546095626195198e-01,-4.303178711438607751e-01,1.299320062079525884e-01,-1.786485706590624778e-01,-2.057830473397945226e-02,2.198100979967271273e-02,1.967361204990776893e-02,6.279859436642948323e-01,2.971571504277237263e-03,1.807900529745594953e-01,7.913296682815772476e-01,1.079108411252977309e-02,1.997086690749210192e-01,7.500000000000000000e-01,4.612158163862869337e-02
5.209999999999999964e+00,1.727390142489007019e-01,-1.615060953518963061e-01,-7.593442821399865039e-02,6.654205192920431555e-02,-5.035106621149959549e-01,-4.300133153698577626e-01,1.264037952714729962e-01,-1.747902224290850681e-01,-1.733702996147509778e-02,1.977208604566987882e-02,2.293233683522043209e-02,6.321005997746501626e-01,5.949132451225636053e-04,1.817432803038208922e-01,7.920688641729224377e-01,7.794352437068391946e-03,1.998480624626788049e-01,7.500000000000000000e-01,4.636166945331048755e-02
5.219999999999999751e+00,1.724443583978089167e-01,-1.567837469570304565e-01,-7.612982652008537521e-02,6.480534336276717877e-02,-4.981563419354932409e-01,-4.297105013302552345e-01,1.228941835634887458e-01,-1.709353946682214132e-01,-1.410660722500159392e-02,1.757874984504523286e-02,2.618045759060580457e-02,6.361931366910085206e-01,-1.806822262204077489e-03,1.826462148611239511e-01,7.927528323527497367e-01,4.795867065190494161e-03,1.999424908794852074e-01,7.500000000000000000e-01,4.658928358152498311e-02
5.230000000000000426e+00,1.721478891386787891e-01,-1.520479462345177835e-01,-7.632575597494195563e-02,6.307136981646119245e-02,-4.927935699021850358e-01,-4.294132222248210340e-01,1.193984352726439602e-01,-1.670885903126231864e-01,-1.089613539914574547e-02,1.538597129460475554e-02,2.940717536996799442e-02,6.402541541497833721e-01,-4.262793605902842620e-03,1.834760856841885501e-01,7.933671696296494824e-01,1.796302643455339413e-03,1.999919330793447914e-01,7.500000000000000000e-01,4.679954341898933529e-02
5.240000000000000213e+00,1.718497405152683566e-01,-1.472992183535073440e-01,-7.652216302987102647e-02,6.134041405648688050e-02,-4.874241850641234941e-01,-4.291245988515246523e-01,1.159128147277683207e-01,-1.632540751245136479e-01,-7.712781997146422874e-03,1.318114464820835385e-02,3.260247294989492006e-02,6.442764914825902522e-01,-6.796862006652026889e-03,1.842127095964570804e-01,7.939010369751503537e-01,-1.203665938796319576e-03,1.999963779379711204e-01,7.500000000000000000e-01,4.698626475962850574e-02
5.250000000000000000e+00,1.715499817931800397e-01,-1.425381039179867138e-01,-7.671903708548144518e-02,5.961287024975298054e-02,-4.820499476903247760e-01,-4.288470634355234790e-01,1.124346296702148917e-01,-1.594358501438062070e-01,-4.561783414953085591e-03,1.095416287840988989e-02,3.575720408902107600e-02,6.482552076087940707e-01,-9.427565954195499254e-03,1.848385958353846725e-01,7.943471462193737453e-01,-4.203363701289676395e-03,1.999558244552898378e-01,7.500000000000000000e-01,4.714331626146235632e-02
5.259999999999999787e+00,1.712486175189147364e-01,-1.377651540825741705e-01,-7.691641060096321425e-02,5.788924510962659142e-02,-4.766725420814375003e-01,-4.285823436610570747e-01,1.089622752528714711e-01,-1.556376228067682110e-01,-1.446445358866926822e-03,8.697492611221296910e-03,3.886318467531843512e-02,6.521875613815931727e-01,-1.216809884170638734e-02,1.853390491853594557e-01,7.947017469547733581e-01,-7.202115724683051667e-03,1.998702817556634037e-01,7.500000000000000000e-01,4.726588504555279818e-02
5.270000000000000462e+00,1.709455875980684381e-01,-1.329809255558193071e-01,-7.711435918622799868e-02,5.617015904338616694e-02,-4.712935791650509909e-01,-4.283314471101419274e-01,1.054952792743381884e-01,-1.518627763523970331e-01,1.631856870238618251e-03,6.406250451992806516e-03,4.191328701172308824e-02,6.560729938679366047e-01,-1.502628868489022662e-02,1.857022736055193302e-01,7.949646165026866829e-01,-1.019924730242242547e-02,1.997397690858383479e-01,7.500000000000000000e-01,4.735154004994680810e-02
5.280000000000000249e+00,1.706407673922767376e-01,-1.281859754939480567e-01,-7.731300167534294054e-02,5.445634728055355478e-02,-4.659145988888040990e-01,-4.280946462598248514e-01,1.020343490680248877e-01,-1.481143371861630698e-01,4.673678475045073277e-03,4.078281401969280351e-03,4.490153823974374347e-02,6.599131137630581678e-01,-1.800457930973742293e-02,1.859194778169879214e-01,7.951390550849738448e-01,-1.319408409254597438e-02,1.995643158106148729e-01,7.500000000000000000e-01,4.740102068596466905e-02
5.290000000000000036e+00,1.703339678349182762e-01,-1.233808562862576119e-01,-7.751250017790334290e-02,5.274866101745179225e-02,-4.605370724150801842e-01,-4.278714641400978014e-01,9.858142037554393222e-02,-1.443949399170593728e-01,7.681505786088976828e-03,1.714239751123031175e-03,4.782322365407547238e-02,6.637116867421536393e-01,-2.110001267272013092e-02,1.859849838132335009e-01,7.952318876109508716e-01,-1.618595226941117737e-02,1.993439614062396115e-01,7.500000000000000000e-01,4.741870863728259167e-02
5.299999999999999822e+00,1.700249355657989514e-01,-1.185661102319098825e-01,-7.771306010326606284e-02,5.104806867267591697e-02,-4.551624041123028541e-01,-4.276606607006998573e-01,9.513970845132274645e-02,-1.407067898297565400e-01,1.065975745678765518e-02,-6.823274689259639647e-04,5.067499541505358918e-02,6.674746291387779751e-01,-2.430421222116865843e-02,1.858963387827034797e-01,7.952534727458082653e-01,-1.917417867529938591e-02,1.990787554515240088e-01,7.500000000000000000e-01,4.741276356602463354e-02
5.310000000000000497e+00,1.697133530851157035e-01,-1.137422641067302731e-01,-7.791493015087624929e-02,4.935565741075355339e-02,-4.497919333285589349e-01,-4.274602198824307697e-01,9.171376156739829977e-02,-1.370516226005895621e-01,1.361478616676203846e-02,-3.104894672817742896e-03,5.345498692478289904e-02,6.712100059097948490e-01,-2.760336740776928033e-02,1.856544304886835750e-01,7.952177191775883225e-01,-2.215809097187664001e-02,1.987687576166889680e-01,7.500000000000000000e-01,4.739492313641688326e-02
5.320000000000000284e+00,1.693988389276028239e-01,-1.089098236158326793e-01,-7.811840225780797287e-02,4.767263515574506061e-02,-4.444269359205706427e-01,-4.272673373374962225e-01,8.830951700874009602e-02,-1.334306611094442652e-01,1.655488065869969994e-02,-5.543870032134884385e-03,5.616293289294201768e-02,6.749280324077322479e-01,-3.097821965259120458e-02,1.852636057368872435e-01,7.951421082465809365e-01,-2.513701779146361795e-02,1.984140376499395897e-01,7.500000000000000000e-01,4.737998982300752754e-02
5.330000000000000071e+00,1.690809478577708913e-01,-1.040692677267300859e-01,-7.832381149288125677e-02,4.600033338531397953e-02,-4.390686255016612582e-01,-4.270784086918987255e-01,8.493435958395129104e-02,-1.298445692457914358e-01,1.949026781343185522e-02,-7.986506638204160513e-03,5.880029488907847351e-02,6.786410790275733129e-01,-3.440405015947772815e-02,1.847317911916943889e-01,7.950477213574417279e-01,-2.811028888809351256e-02,1.980146753617719468e-01,7.500000000000000000e-01,4.738505716272361362e-02
5.339999999999999858e+00,1.687591710875637752e-01,-9.922104287501609665e-02,-7.853153588457972845e-02,4.434021106679467139e-02,-4.337181543593408017e-01,-4.268890181869305911e-01,8.159718261022022578e-02,-1.262934026505968810e-01,2.243311434305519936e-02,-1.041681348605646984e-02,6.137039195175161832e-02,6.823636773299054381e-01,-3.785067007169537479e-02,1.840706154684785545e-01,7.949592698504320820e-01,-3.107723528831297932e-02,1.975707606070160327e-01,7.500000000000000000e-01,4.742857032433386161e-02
5.350000000000000533e+00,1.684329365181823635e-01,-9.436555703218518776e-02,-7.874199616785104716e-02,4.269386017119411458e-02,-4.283766139799869421e-01,-4.266939274896348611e-01,7.830845127135599437e-02,-1.227765563793895565e-01,2.539752754561327985e-02,-1.281546746198528042e-02,6.387853561271350511e-02,6.861125257712685777e-01,-4.128241347409636330e-02,1.832955311486047512e-01,7.949051242848688137e-01,-3.403718944169884658e-02,1.970823932646189325e-01,7.500000000000000000e-01,4.752937013389860188e-02
5.360000000000000320e+00,1.681016090079590075e-01,-8.950317362296633661e-02,-7.895565543276872322e-02,4.106301327978482962e-02,-4.230450351055626279e-01,-4.264870644078390116e-01,7.508026819526986140e-02,-1.192927095155450062e-01,2.839955442322508739e-02,-1.515972770818091453e-02,6.633216849160265827e-02,6.899064926890462468e-01,-4.465813371691579325e-02,1.824259351319203193e-01,7.949173393720690983e-01,-3.698948537105365558e-02,1.965496832151723827e-01,7.500000000000000000e-01,4.770593048707141154e-02
5.370000000000000107e+00,1.677644906687260629e-01,-8.463420527642517843e-02,-7.917301865564985164e-02,3.944955387978904549e-02,-4.177243872318208706e-01,-4.262615111954709546e-01,7.192644104264891980e-02,-1.158397668050443752e-01,3.145717831263183939e-02,-1.742335391704150083e-02,6.874100542801042657e-02,6.937666136970221942e-01,-4.793120347261101144e-02,1.814852855623458883e-01,7.950316700929035418e-01,-3.993345882224785121e-02,1.959727503161902140e-01,7.500000000000000000e-01,4.797605513005834266e-02
5.379999999999999893e+00,1.674208211934055113e-01,-7.975890739224877901e-02,-7.939463209090524831e-02,3.785553003291122764e-02,-4.124155774425378174e-01,-4.260094920857707690e-01,6.886255184934655937e-02,-1.124147974252845544e-01,3.459031201540732625e-02,-1.957653027010072821e-02,7.111717594459603109e-02,6.977160801489733499e-01,-5.104951883619476827e-02,1.805012134387428691e-01,7.952875738436165909e-01,-4.286844741367540346e-02,1.953517243751407284e-01,7.500000000000000000e-01,4.835733604463195862e-02
5.389999999999999680e+00,1.670697907261217141e-01,-7.487748124256565774e-02,-7.962107462606737851e-02,3.628314996651761659e-02,-4.071194465091896864e-01,-4.257224554662285554e-01,6.590590118386840945e-02,-1.090139911551214341e-01,3.782046193563159964e-02,-2.158596539526658198e-02,7.347533797678597323e-02,7.017797930264642048e-01,-5.395583879708731878e-02,1.795054978082496755e-01,7.957274951762878246e-01,-4.579379078528442865e-02,1.946867451202407839e-01,7.500000000000000000e-01,4.886811959541965955e-02
5.400000000000000355e+00,1.667127334447963127e-01,-6.998986504308868373e-02,-7.985146630982609128e-02,3.472971964244336851e-02,-4.018326782554428878e-01,-4.254073941818031779e-01,6.304845681967219395e-02,-1.056324561563564135e-01,4.111897538405365204e-02,-2.345194599131183999e-02,7.582846979259216802e-02,7.059179426519165412e-01,-5.665551446102423672e-02,1.785136177692370207e-01,7.962860167782898069e-01,-4.870883074715857269e-02,1.939779621690171929e-01,7.500000000000000000e-01,4.944381739877449361e-02
5.410000000000000142e+00,1.663517453800935075e-01,-6.509060577702363570e-02,-8.008410144951683129e-02,3.318749613022001221e-02,-3.965401408137786965e-01,-4.250756277860955334e-01,6.025928656116852355e-02,-1.022548168218803399e-01,4.445342603118879188e-02,-2.520849648931003384e-02,7.819061415495451306e-02,7.100886175385787702e-01,-5.920456850475799837e-02,1.775404529707456935e-01,7.968911295415135321e-01,-5.161291142760274925e-02,1.932255349946441214e-01,7.500000000000000000e-01,5.002432493250204976e-02
