t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
5.160000000000000142e+00,5.786394243227669168e-03,3.248223223831861635e-03,9.982363476496105767e-03,6.623327288542478139e-03,6.680541679138656680e-03,5.938336185335177549e-03,6.374625407562659052e-03,6.407387456986563673e-03,6.463239381814402107e-03,6.420714997242852641e-03,6.413346821646404884e-03,6.411228511467678692e-03,6.414385501987437607e-03,6.415603530737914312e-03,6.415301824477545253e-03,5.773198622742675354e-03,-3.744359580212753332e-03,-2.122238923906107251e-03,-6.385029789717425316e-04,6.697345819524263069e-04,-1.541914770157473517e-04,3.746618933224377349e-07,-1.282015697427162906e-04,6.427470379229986486e-06,-4.174440874595734748e-05,-3.253811785119401276e-05,-4.710932851076663006e-05,-4.057164127953017822e-05,-4.128659185738116312e-05,-3.953375653074115179e-05
5.169999999999999929e+00,5.844202325468829569e-03,3.211126936221737199e-03,9.960727911309731619e-03,6.616902345455763848e-03,6.687203276950828661e-03,5.936877612393049591e-03,6.374634064384070674e-03,6.406079799957704532e-03,6.463332301950199671e-03,6.420297276922022796e-03,6.413004150240157915e-03,6.410782902856774004e-03,6.413981476380152362e-03,6.415185765206334392e-03,6.414917613714649428e-03,5.787749419752908665e-03,-3.675474741633702122e-03,-2.204746714638205866e-03,-6.461748552701911596e-04,6.664002446984130515e-04,-1.426706753153480361e-04,1.705865842138914693e-06,-1.284396808834913203e-04,5.886842972559341316e-06,-4.164536550356550901e-05,-3.241052628387492204e-05,-4.678274351931148808e-05,-4.039752515487991590e-05,-4.117838137587817517e-05,-3.926286155836725600e-05
5.179999999999999716e+00,5.902147895634064258e-03,3.174720508206523538e-03,9.938271250438692611e-03,6.610402379837040758e-03,6.693843931580210210e-03,5.935517586771320298e-03,6.374657792403876609e-03,6.404789152910302617e-03,6.463396060373288558e-03,6.419881653863351162e-03,6.412677997474585008e-03,6.410321605733246622e-03,6.413579066898792043e-03,6.414774254740553128e-03,6.414528459420313494e-03,5.801008172750135236e-03,-3.605827086749380933e-03,-2.286570508306789377e-03,-6.537054122157671390e-04,6.628338590813437564e-04,-1.308774461136638059e-04,3.135994264240427835e-06,-1.283505711688683352e-04,5.099882068893993130e-06,-4.145038209781586909e-05,-3.190332862208821661e-05,-4.675182947516533878e-05,-4.014550583688388397e-05,-4.087107680238496993e-05,-3.908907614903415199e-05
5.190000000000000391e+00,5.960217314475756492e-03,3.139011117068522122e-03,9.914999307059073341e-03,6.603829344674818497e-03,6.700467775439067006e-03,5.934249793701762248e-03,6.374697963071678311e-03,6.403525721999044074e-03,6.463418819533921049e-03,6.419469086965439754e-03,6.412376597698625849e-03,6.409835167184190115e-03,6.413178598150995162e-03,6.414372061840811767e-03,6.414130714964937606e-03,5.812989408389189830e-03,-3.535359333115107618e-03,-2.367718461243816571e-03,-6.611034134032483904e-04,6.588799077706232292e-04,-1.185889096577892496e-04,4.641321794038693314e-06,-1.281416212085518755e-04,4.356669592556156708e-06,-4.117158908598297912e-05,-3.117118358414203936e-05,-4.679082270303073208e-05,-3.980743010430292202e-05,-4.040877390111802492e-05,-3.891748569240146552e-05
5.200000000000000178e+00,6.018399324415944426e-03,3.104010317727667889e-03,9.890917257698134471e-03,6.597183687135141708e-03,6.707058120947574989e-03,5.933095854326573236e-03,6.374753967416072961e-03,6.402272770397372283e-03,6.463423323222806417e-03,6.419059594212776602e-03,6.412088133053808238e-03,6.409340785347245051e-03,6.412781256556233066e-03,6.413976090559999656e-03,6.413731688007954200e-03,5.823707405026579131e-03,-3.463900630486249372e-03,-2.448437928648616695e-03,-6.683574349191567440e-04,6.545120615712299913e-04,-1.058534827831415125e-04,6.180766025248428063e-06,-1.281164079119811343e-04,3.939216687052464782e-06,-4.086300873419261407e-05,-3.057816253309205139e-05,-4.654434497490549425e-05,-3.941941597970957087e-05,-3.996147622759574835e-05,-3.860469658861283320e-05
5.209999999999999964e+00,6.076684682306837497e-03,3.069733856555774930e-03,9.866028929153895094e-03,6.590465065589158448e-03,6.713580481089177418e-03,5.932100407798387119e-03,6.374823982121143040e-03,6.400989707604671196e-03,6.463461855401655097e-03,6.418652667061591245e-03,6.411782586052646934e-03,6.408878856453435746e-03,6.412388980617248629e-03,6.413577440817812107e-03,6.413348209924513675e-03,5.833160913905924456e-03,-3.391254517684116725e-03,-2.529108388475113153e-03,-6.754392420478692784e-04,6.498921675103052189e-04,-9.304050839534764748e-05,7.711159391106746201e-06,-1.284962232357425788e-04,3.933304810019958188e-06,-4.060059422885181819e-05,-3.051565641843567478e-05,-4.572383857707761924e-05,-3.905195782011710031e-05,-3.974879989074729301e-05,-3.803940228973013956e-05
5.219999999999999751e+00,6.135060097826183258e-03,3.036191904832205406e-03,9.840335686260583484e-03,6.583676601507984158e-03,6.720036289979178235e-03,5.931257547040342387e-03,6.374909691438286619e-03,6.399678445989987786e-03,6.463529453125233491e-03,6.418249091735855026e-03,6.411459385481675655e-03,6.408447798201707263e-03,6.412001741907105701e-03,6.413175273466692125e-03,6.412979780891645692e-03,5.841283393988477325e-03,-3.317771107311420775e-03,-2.609358595231325156e-03,-6.823391925646085871e-04,6.453311068253009567e-04,-8.050425414247414199e-05,9.285677912839540319e-06,-1.285430515224668814e-04,3.512394091284793532e-06,-4.032644008032619786e-05,-3.028219896747884435e-05,-4.512394709223482571e-05,-3.868772874775469785e-05,-3.949500550295576435e-05,-3.754992249245242412e-05
5.230000000000000426e+00,6.193509210977794083e-03,3.003386063943039915e-03,9.813844314455049192e-03,6.576819770783037464e-03,6.726455320217182739e-03,5.930529081071120659e-03,6.375011138508364372e-03,6.398381716276336714e-03,6.463576312917902918e-03,6.417848072392595693e-03,6.411150529356661812e-03,6.408009378860097909e-03,6.411617763087156495e-03,6.412779866578352007e-03,6.412610871048260441e-03,5.848089880452395778e-03,-3.243603652867882870e-03,-2.688860026895164429e-03,-6.890541866248530833e-04,6.405726139430652829e-04,-6.780819875865551523e-05,1.092781228571070659e-05,-1.282106658794163244e-04,2.789821791489578600e-06,-3.999375547255989820e-05,-2.964962936309447017e-05,-4.483647721542824812e-05,-3.826874746889241175e-05,-3.904446697930114230e-05,-3.716670666691508494e-05
5.240000000000000213e+00,6.252017676561613495e-03,2.971321654566553162e-03,9.786561802034092830e-03,6.569896137947577389e-03,6.732846896425428475e-03,5.929902634304280024e-03,6.375128507014647151e-03,6.397116715267270326e-03,6.463583524034361219e-03,6.417449511864135696e-03,6.410869433380138663e-03,6.407548749888533970e-03,6.411236703216396417e-03,6.412395920122840320e-03,6.412235591566613040e-03,5.853595384797113076e-03,-3.168722788033822343e-03,-2.767567211304252164e-03,-6.955770036111711069e-04,6.354189250235165592e-04,-5.467793626513561605e-05,1.263825982219183425e-05,-1.276987210348225427e-04,2.048723175893730159e-06,-3.959234404257269999e-05,-2.873450104563271434e-05,-4.467088042718388722e-05,-3.777316497582546663e-05,-3.841637894438682151e-05,-3.680821783439517931e-05
5.250000000000000000e+00,6.310573308002225164e-03,2.940008520036919374e-03,9.758494473045963014e-03,6.562907932403860486e-03,6.739198229714509630e-03,5.929392789233303186e-03,6.375262725722740179e-03,6.395872161543169829e-03,6.463565466702048644e-03,6.417054429997455338e-03,6.410608309737489928e-03,6.407076707082632293e-03,6.410859815414549773e-03,6.412021535252400949e-03,6.411858615930449319e-03,5.857798813393455019e-03,-3.092976091433981799e-03,-2.845664978125728335e-03,-7.018974933222444290e-04,6.298169871903536079e-04,-4.110619057980207774e-05,1.440550505612498574e-05,-1.273006683008512407e-04,1.559059999635599000e-06,-3.913751767698775164e-05,-2.786748603934373049e-05,-4.431623125561575202e-05,-3.721462763943857697e-05,-3.775824034875233451e-05,-3.634837928889817280e-05
5.259999999999999787e+00,6.369165987415193429e-03,2.909461043233764130e-03,9.729647762177594597e-03,6.555858186433695216e-03,6.745475101096473115e-03,5.929039985752099402e-03,6.375415625452468191e-03,6.394608900970179949e-03,6.463568769401845451e-03,6.416665051483015116e-03,6.410338471949043881e-03,6.406629017587663587e-03,6.410489918778063297e-03,6.411648242288243982e-03,6.411494899724695141e-03,5.860680569458780534e-03,-3.016115281142974121e-03,-2.923539593905602387e-03,-7.080053062173873252e-04,6.238797064520725487e-04,-2.737132797589492285e-05,1.620520154526140143e-05,-1.273467140836262652e-04,1.521083419312096093e-06,-3.866953111762173721e-05,-2.753690444154025546e-05,-4.339837016810173080e-05,-3.664191242760970796e-05,-3.732280024116514840e-05,-3.564009908449117237e-05
5.270000000000000462e+00,6.427783248263776138e-03,2.879691612331865096e-03,9.700023956371742542e-03,6.548750763198085342e-03,6.751664770192893940e-03,5.928855395004583098e-03,6.375589668496280983e-03,6.393310882794096643e-03,6.463609328535766668e-03,6.416283328360105655e-03,6.410046013778748081e-03,6.406219942614910928e-03,6.410128230658212328e-03,6.411271105705768428e-03,6.411150467866123456e-03,5.862195768434153714e-03,-2.938399249620371207e-03,-3.001005333539153060e-03,-7.139230898489045633e-04,6.179993119516705938e-04,-1.394803994127416090e-05,1.801143174002426282e-05,-1.271881613264264771e-04,1.205610865285992914e-06,-3.821196681544802349e-05,-2.720569823553903302e-05,-4.253714722889218014e-05,-3.608528367827098214e-05,-3.692634185579488440e-05,-3.494319370635208630e-05
5.280000000000000249e+00,6.486408646229177739e-03,2.850701155876666799e-03,9.669630065582647191e-03,6.541584664185230713e-03,6.757799595212797550e-03,5.928800216207234970e-03,6.375781171019345023e-03,6.392023208492358943e-03,6.463638195427586289e-03,6.415905607735022421e-03,6.409764165144439009e-03,6.405812373893645523e-03,6.409771819002545341e-03,6.410900666281221794e-03,6.410810180795435340e-03,5.862374149142587226e-03,-2.860078703713100218e-03,-3.077665553982535020e-03,-7.196263959494868592e-04,6.119772239522593919e-04,-4.907504854885299411e-07,1.984376408537722413e-05,-1.266014118977240208e-04,5.402336517678088141e-07,-3.773659851580085049e-05,-2.646761894690096732e-05,-4.199616879377036558e-05,-3.549890368976995892e-05,-3.634260793962128434e-05,-3.435887261149530133e-05
5.290000000000000036e+00,6.545027322464289782e-03,2.822493017818495081e-03,9.638474250851514213e-03,6.534360090106067047e-03,6.763894442676392400e-03,5.928856695861086344e-03,6.375987927757607344e-03,6.390770332816624565e-03,6.463630377652367434e-03,6.415529848887204130e-03,6.409511713502770436e-03,6.405386821969902625e-03,6.409419364736071607e-03,6.410543342173844264e-03,6.410466196979659227e-03,5.861238781813170144e-03,-2.781155381694846301e-03,-3.153427617518563507e-03,-7.250844598053155388e-04,6.055696544746003033e-04,1.332066970329892142e-05,2.172480028271331514e-05,-1.257788111066539835e-04,-1.979454032435047102e-07,-3.721856365751943736e-05,-2.540003712266446399e-05,-4.161553891657153892e-05,-3.485147666645809725e-05,-3.556567678551109948e-05,-3.381696333414661393e-05
5.299999999999999822e+00,6.603626360539545728e-03,2.795075192415202858e-03,9.606563994310207341e-03,6.527080078824656212e-03,6.769940941190595411e-03,5.929032892383914906e-03,6.376211179217348979e-03,6.389546914497852732e-03,6.463592693074525497e-03,6.415157160131062380e-03,6.409285258364808523e-03,6.404948296349639858e-03,6.409071865166282925e-03,6.410198574061109177e-03,6.410120795751525491e-03,5.858780499040907620e-03,-2.701499633532711102e-03,-3.228418887473435712e-03,-7.302813354590473099e-04,5.986920462477485303e-04,2.754486647585222860e-05,2.366991532968468740e-05,-1.250033521711095173e-04,-7.507054226512813501e-07,-3.664229192620325527e-05,-2.429757821089423856e-05,-4.112563934779876675e-05,-3.413851182020620283e-05,-3.471956683946896921e-05,-3.320738301528947670e-05
5.310000000000000497e+00,6.662194781959751913e-03,2.768460329988782324e-03,9.573906085346450476e-03,6.519750512419544668e-03,6.775907505336172497e-03,5.929362633286398669e-03,6.376455621158533087e-03,6.388317829096744511e-03,6.463563735622873674e-03,6.414791805346362064e-03,6.409059211606880392e-03,6.404526286762164157e-03,6.408732633943678252e-03,6.409858821171971616e-03,6.409786369419957081e-03,5.854957865384503683e-03,-2.620852041574096500e-03,-3.302985232625555573e-03,-7.352161962044827985e-04,5.914205573743494190e-04,4.197771095959367530e-05,2.568690065900471758e-05,-1.246451290127598903e-04,-8.820120298095392419e-07,-3.600178585801336442e-05,-2.366872314655549603e-05,-4.015036219797774638e-05,-3.338245057874223825e-05,-3.405688616216231393e-05,-3.238147550267282725e-05
5.320000000000000284e+00,6.720720665596697022e-03,2.742662178075797475e-03,9.540504349084587624e-03,6.512378043323938277e-03,6.781768272982519052e-03,5.929870595207551061e-03,6.376726947597453725e-03,6.387051204186920336e-03,6.463575187891691838e-03,6.414438664008647283e-03,6.408808289342108645e-03,6.404146701079940079e-03,6.408404665525600265e-03,6.409515734928663243e-03,6.409473775179946875e-03,5.849727998328777163e-03,-2.539324584358846823e-03,-3.377136930704774300e-03,-7.399470322721395186e-04,5.841643006565573485e-04,5.611474396471989221e-05,2.770447204136060749e-05,-1.242697636649707906e-04,-1.109041955727159502e-06,-3.535787151824980708e-05,-2.324932734011729625e-05,-3.904713371778737927e-05,-3.263697367954357170e-05,-3.352343390443474568e-05,-3.149386756985421887e-05
5.330000000000000071e+00,6.779187709078278619e-03,2.717681920354455844e-03,9.506365696115593247e-03,6.504959748434008607e-03,6.787554433326880785e-03,5.930521318751129020e-03,6.377018685967516219e-03,6.385789194803768824e-03,6.463584090177036494e-03,6.414092118305548228e-03,6.408562804586035409e-03,6.403777566312338423e-03,6.408084377540246117e-03,6.409178726911685976e-03,6.409169906372291607e-03,5.843142955925994565e-03,-2.457273015657239663e-03,-3.450432454261292449e-03,-7.444517070287719326e-04,5.768431896165176435e-04,7.015163780542280157e-05,2.969800034811600209e-05,-1.234206976740563654e-04,-1.727140883197545996e-06,-3.473756040578419955e-05,-2.242629952029677055e-05,-3.826532487166297810e-05,-3.188715856119742406e-05,-3.281864384807045635e-05,-3.072331834789171902e-05
5.339999999999999858e+00,6.837580738375032344e-03,2.693520819255449967e-03,9.471499431202691152e-03,6.497493536227126956e-03,6.793286610705999602e-03,5.931292436838173608e-03,6.377325141932039566e-03,6.384563602319156574e-03,6.463560432254981947e-03,6.413747374662837238e-03,6.408346974775509103e-03,6.403395555587840585e-03,6.407769187933576478e-03,6.408855964782416911e-03,6.408865274712897096e-03,5.835241168211588447e-03,-2.374732213794176865e-03,-3.522739168299301137e-03,-7.486686910484980154e-04,5.691647744402991487e-04,8.444780588070193274e-05,3.170961671545079283e-05,-1.222837421817166050e-04,-2.463943229913297433e-06,-3.410846858915317652e-05,-2.123783750046549654e-05,-3.767039235361920214e-05,-3.109620513695136591e-05,-3.191177896083418334e-05,-3.000863160605838324e-05
5.350000000000000533e+00,6.895886314818044406e-03,2.670184901846201376e-03,9.435914179043890931e-03,6.489982310960594990e-03,6.798961227730787420e-03,5.932186109983774575e-03,6.377646727032799251e-03,6.383375314751019679e-03,6.463504382354671486e-03,6.413404784135184021e-03,6.408161998273814199e-03,6.403000587474921845e-03,6.407459541093344507e-03,6.408548318004025045e-03,6.408560034381312678e-03,5.826012481926058292e-03,-2.291598414829426177e-03,-3.594132984569719472e-03,-7.525693943695365090e-04,5.610090638834023744e-04,9.910836091746015749e-05,3.377899310054648070e-05,-1.211319016801602543e-04,-3.071889706405929429e-06,-3.343158671207520328e-05,-1.994140823004012203e-05,-3.702967752264781515e-05,-3.024559806933491368e-05,-3.090312718513750186e-05,-2.925383951156653210e-05
5.360000000000000320e+00,6.954092735098934240e-03,2.647684959830869707e-03,9.399617884271989701e-03,6.482433972671647338e-03,6.804550505286318350e-03,5.933229026297070358e-03,6.377989958690027245e-03,6.382194306763360261e-03,6.463446287158323457e-03,6.413069842406155657e-03,6.407986054370675560e-03,6.402615825982051374e-03,6.407158907849097584e-03,6.408249357841475612e-03,6.408263982020739012e-03,5.815398160514977446e-03,-2.207629212557650315e-03,-3.664898361570171140e-03,-7.561581664942052970e-04,5.524285252707619893e-04,1.139841149704985739e-04,3.594334228158541729e-05,-1.203253740121051652e-04,-3.328227316045670054e-06,-3.266127999345088740e-05,-1.901374779448285633e-05,-3.601240640271791577e-05,-2.933510677015983462e-05,-3.002400143803919089e-05,-2.832820262956801542e-05
5.370000000000000107e+00,7.012188382064209191e-03,2.626034922588955066e-03,9.362616284981703854e-03,6.474859076364555648e-03,6.810018858838874298e-03,5.934453896367062296e-03,6.378364901428298407e-03,6.380977741771251543e-03,6.463426651251547028e-03,6.412751007402510417e-03,6.407786339367840638e-03,6.402273348980407931e-03,6.406872068433531499e-03,6.407948576219000582e-03,6.407990577129371763e-03,5.803334395411059200e-03,-2.122769022806698415e-03,-3.735210355520299490e-03,-7.595146683998354586e-04,5.437872751552909160e-04,1.286161941070837760e-04,3.814043505960899568e-05,-1.197164066670070254e-04,-3.492991903031792336e-06,-3.183634753400063980e-05,-1.850994265118277048e-05,-3.469927945087664497e-05,-2.841155821082531061e-05,-2.935962968840156751e-05,-2.727425991124263075e-05
5.379999999999999893e+00,7.070157267230878576e-03,2.605237233788072933e-03,9.324916064198966389e-03,6.467254371863287964e-03,6.815391425531476879e-03,5.935832838078801063e-03,6.378764584366821734e-03,6.379758349278746681e-03,6.463413653097382916e-03,6.412442640654930116e-03,6.407585357312280822e-03,6.401950227068855907e-03,6.406595725479009504e-03,6.407652655673709563e-03,6.407730370921267161e-03,5.789898344277948083e-03,-2.037461205861426823e-03,-3.804624987451291681e-03,-7.626540423494064047e-04,5.351771496217132013e-04,1.430105689269280578e-04,4.025743086350586840e-05,-1.186004419186918220e-04,-4.076802051345974425e-06,-3.107370038096495392e-05,-1.762522035546397635e-05,-3.369693126253691062e-05,-2.750797560250715600e-05,-2.854979360520772404e-05,-2.633795654060426777e-05
5.389999999999999680e+00,7.127984058278621915e-03,2.585290913092852267e-03,9.286527583442895709e-03,6.459614478491507508e-03,6.820695277667557233e-03,5.937339086335710094e-03,6.379178687107779633e-03,6.378575900538449410e-03,6.463372686908077508e-03,6.412136350709344082e-03,6.407413180028811994e-03,6.401619625067874082e-03,6.406325706535292985e-03,6.407371642712355805e-03,6.407472334935125635e-03,5.775152255042329680e-03,-1.951783908797133588e-03,-3.872968267420072701e-03,-7.654782536359185747e-04,5.262594944873996532e-04,1.575576091699602799e-04,4.235074729863947296e-05,-1.171400851010755666e-04,-4.823622323702554166e-06,-3.034299738452303998e-05,-1.634027243901735289e-05,-3.290510208725908780e-05,-2.658659130086938859e-05,-2.753125703186019651e-05,-2.547038068582896175e-05
5.400000000000000355e+00,7.185654985556196202e-03,2.566199847615058347e-03,9.247460589736978750e-03,6.451941174327578514e-03,6.825932227020582721e-03,5.938969292721156881e-03,6.379605630853727762e-03,6.377438090350543917e-03,6.463297846715438874e-03,6.411830864642443888e-03,6.407276039943308153e-03,6.401276793673588671e-03,6.406061583687134436e-03,6.407107993484945779e-03,6.407214651242153572e-03,5.759092274149708521e-03,-1.865661440799190997e-03,-3.940269854377250087e-03,-7.679383302699390205e-04,5.168716433023816522e-04,1.724082369265357974e-04,4.448294786349229075e-05,-1.156020212136427491e-04,-5.491636320989687382e-06,-2.958802031380203409e-05,-1.487604845349878283e-05,-3.212137707974925402e-05,-2.561811127386314787e-05,-2.638048452913362049e-05,-2.458668215961558689e-05
5.410000000000000142e+00,7.243157828249432648e-03,2.547972831733054302e-03,9.207724165390592311e-03,6.444243432769179540e-03,6.831078832563960458e-03,5.940743457658996703e-03,6.380052632220887393e-03,6.376320479607770590e-03,6.463211906585938221e-03,6.411532070972114639e-03,6.407156252750633579e-03,6.400939080437359485e-03,6.405806685128353356e-03,6.406856534619966188e-03,6.406964716592197275e-03,5.741648630748130179e-03,-1.778869873179530613e-03,-4.006758617847079075e-03,-7.700360555581371768e-04,5.070330494149788859e-04,1.874686982086861135e-04,4.672034350602157372e-05,-1.143440506986426869e-04,-5.864626459151219189e-06,-2.872870392914773279e-05,-1.368179935239332843e-05,-3.105192574990099072e-05,-2.458265634265959000e-05,-2.530904131933526995e-05,-2.357054387187404345e-05
5.419999999999999929e+00,7.300481086259243829e-03,2.530623063850029070e-03,9.167325860088360381e-03,6.436535888679161682e-03,6.836093983854847102e-03,5.942696838441514050e-03,6.380534149753840610e-03,6.375174471834452530e-03,6.463157843568177741e-03,6.411251816822848698e-03,6.407017318683446913e-03,6.400639976952516783e-03,6.405567249168309281e-03,6.406605755041712424e-03,6.406736642238936193e-03,5.722720744425320583e-03,-1.691215660202831676e-03,-4.072708993423441136e-03,-7.718581048074675500e-04,4.970395710730062758e-04,2.023539711427903493e-04,4.905125376054969127e-05,-1.134766178992395555e-04,-5.995845716629298546e-06,-2.773970599012580605e-05,-1.308104508600668569e-05,-2.957405649950216111e-05,-2.349906634631895505e-05,-2.451375113674532591e-05,-2.238180282118165269e-05
5.429999999999999716e+00,7.357609299844415987e-03,2.514155172097865161e-03,9.126272344270635814e-03,6.428817722240109597e-03,6.840990663336346707e-03,5.944813712652275046e-03,6.381046335946966887e-03,6.374015919972219300e-03,6.463120051890912723e-03,6.410987362131425477e-03,6.406868583110173453e-03,6.400369276405353837e-03,6.405341606531439816e-03,6.406357947060332611e-03,6.406526203661613676e-03,5.702398456824776807e-03,-1.603161541839044635e-03,-4.137747186502966495e-03,-7.734875540525716197e-04,4.871676121098685898e-04,2.168810144810306723e-04,5.125838836061497776e-05,-1.121388608842642824e-04,-6.520339663828104779e-06,-2.683126267385183784e-05,-1.219638410428734382e-05,-2.834629989114225294e-05,-2.245123035741734434e-05,-2.363073681099509948e-05,-2.129179048015628710e-05
5.440000000000000391e+00,7.414527086425983307e-03,2.498566057060714902e-03,9.084574724904025469e-03,6.421079480072180469e-03,6.845802491753026110e-03,5.947063512173098900e-03,6.381573489255546426e-03,6.372892146380676470e-03,6.463060417442966984e-03,6.410726201695918919e-03,6.406745467852226726e-03,6.400097568863233853e-03,6.405123796141422299e-03,6.406124799387853674e-03,6.406321180375421608e-03,5.680779954770637935e-03,-1.514862709636596513e-03,-4.201643005300700548e-03,-7.747955685941707677e-04,4.770662512986652021e-04,2.314371999923663093e-04,5.338854229401526693e-05,-1.103957857444254326e-04,-7.254751713411061750e-06,-2.600108136596346358e-05,-1.088210059600363420e-05,-2.735143302219355139e-05,-2.141249202860250709e-05,-2.253796135888989604e-05,-2.028395894281594390e-05
5.450000000000000178e+00,7.471220530096495983e-03,2.483857205734370417e-03,9.042243848516569663e-03,6.413320664235082867e-03,6.850537524392037898e-03,5.949437577966349387e-03,6.382110723111993761e-03,6.371818569819820248e-03,6.462967262533071688e-03,6.410464446608166514e-03,6.406659928008632925e-03,6.399815642766976467e-03,6.404912133902629888e-03,6.405910586444151823e-03,6.406117836867396796e-03,5.657876880794424426e-03,-1.426279039854910519e-03,-4.264380552358588462e-03,-7.757047354290341843e-04,4.665258439975717244e-04,2.462165429639624216e-04,5.552379983469126639e-05,-1.085005495872278268e-04,-7.965824548352301050e-06,-2.518429508921745695e-05,-9.311666711146117612e-06,-2.641866096623651962e-05,-2.034679511105071472e-05,-2.128287098042156846e-05,-1.928473021485422416e-05
5.459999999999999964e+00,7.527677088907776086e-03,2.470035109024667531e-03,8.999289947651098812e-03,6.405550166552521213e-03,6.855177728636812837e-03,5.951949212216429107e-03,6.382664604163706609e-03,6.370777544246181319e-03,6.462855834931963833e-03,6.410207353249647647e-03,6.406599336369655021e-03,6.399535037486075474e-03,6.404709408470681507e-03,6.405711709664340878e-03,6.405921151458322631e-03,5.633616934299260498e-03,-1.337212456179351187e-03,-4.326133130142609598e-03,-7.762060997435567180e-04,4.555270448228343049e-04,2.611794758900779423e-04,5.775706998227228577e-05,-1.068019991154351973e-04,-8.446809175037284798e-06,-2.427415127159092447e-05,-7.895880554445018032e-06,-2.529319599969865218e-05,-1.921828856375859974e-05,-2.005198136723342989e-05,-1.819270910222231871e-05
5.469999999999999751e+00,7.583885279320442922e-03,2.457111248680071865e-03,8.955722274795694174e-03,6.397785707591047838e-03,6.859681320273903170e-03,5.954631255114871229e-03,6.383252664579766068e-03,6.369720598310798197e-03,6.462765905147816597e-03,6.409968989077118214e-03,6.406527792806700032e-03,6.399286417061438026e-03,6.404522638268931797e-03,6.405516978237237730e-03,6.405744127467524925e-03,5.607861427116118090e-03,-1.247377581829206593e-03,-4.387210187731393693e-03,-7.763787140109140728e-04,4.442866628952797463e-04,2.760280534259182514e-04,6.014770453199004487e-05,-1.056049509150790063e-04,-8.611571559030472555e-06,-2.316436355223034003e-05,-7.141369423212848024e-06,-2.373415415411918774e-05,-1.800817793179269695e-05,-1.911239040640122034e-05,-1.691906727463946415e-05
5.480000000000000426e+00,7.639830364708210045e-03,2.445092785762442798e-03,8.911547968615899859e-03,6.390032247343644181e-03,6.864044462994541712e-03,5.957482399852553900e-03,6.383878273861164597e-03,6.368641604666316555e-03,6.462700041480087636e-03,6.409752638221742280e-03,6.406438109722871824e-03,6.399073494161579626e-03,6.404353115863159994e-03,6.405323332252923184e-03,6.405588341252557716e-03,5.580680495203308236e-03,-1.157157663905636650e-03,-4.447377410316106366e-03,-7.763869978673453975e-04,4.332305586325053233e-04,2.904341055350521104e-04,6.240581013492170850e-05,-1.040617164738329858e-04,-9.086224832764426703e-06,-2.211332702783036291e-05,-6.280925395840496585e-06,-2.231860244409789588e-05,-1.683166880810515879e-05,-1.817418288306988980e-05,-1.570675255534647127e-05
5.490000000000000213e+00,7.695497010151204458e-03,2.433975093314626973e-03,8.866778480281950134e-03,6.382276260423851849e-03,6.868305596887625160e-03,5.960470250721112973e-03,6.384520698077696642e-03,6.367592597935741762e-03,6.462619363845912776e-03,6.409542080100559709e-03,6.406368706315682116e-03,6.398866490519790166e-03,6.404193309202809922e-03,6.405143252404903696e-03,6.405441265007070541e-03,5.552221438160994012e-03,-1.066813104430981013e-03,-4.506348455698143581e-03,-7.760941978103013013e-04,4.220527073202788625e-04,3.047341764653963047e-04,6.452379369256729526e-05,-1.020546458378777883e-04,-9.814072491005675157e-06,-2.118870627550280817e-05,-4.975071054169992999e-06,-2.115148783991693888e-05,-1.569264241487918824e-05,-1.703411862498526184e-05,-1.458824335819246567e-05
5.500000000000000000e+00,7.750871355566478493e-03,2.423757085084899537e-03,8.821425660691793735e-03,6.374513771558038000e-03,6.872479667379654059e-03,5.963581324919442830e-03,6.385170400946958702e-03,6.366597350764144174e-03,6.462507066887135734e-03,6.409329804455306256e-03,6.406337724434372528e-03,6.398652205643815677e-03,6.404039896293611638e-03,6.404982984664353562e-03,6.405297406113518582e-03,5.522521066754986808e-03,-9.763434297023882141e-04,-4.564066536131234329e-03,-7.753858928603464930e-04,4.104919717339110263e-04,3.191622293241972233e-04,6.659974262591316025e-05,-9.982090796424377831e-05,-1.056845995021427255e-05,-2.032587116840296586e-05,-3.344540948027666433e-06,-2.008910933694339274e-05,-1.455246974046023613e-05,-1.570793246082426343e-05,-1.349883669564935415e-05
